34200.318129015,1,1,100,450860,-1
34200.969571377,4,1,100,450860,-1
34201.790283699,1,2,100,447721,1
34202.674317893,1,3,100,447680,1
34203.470380403,1,4,100,449421,-1
34203.928755053,3,3,100,447680,1
34204.432413207,1,5,100,446789,1
34205.253365941,1,6,100,449497,1
34205.630588802,4,6,100,449497,1
34206.08858043,5,2,100,447721,1
34206.448795574,1,7,100,450135,-1
34206.85256553,1,8,100,448305,1
34207.625475598,1,9,100,449497,1
34208.355424889,1,10,100,450704,1
34208.711016347,3,9,100,449497,1
34209.159804689,1,11,100,451546,-1
34209.693830166,1,12,100,452889,-1
34210.176270445,1,13,100,449604,-1
34211.098581317,3,4,100,449421,-1
34211.467898223,4,8,100,448305,1
34212.145055245,3,7,100,450135,-1
34212.761134452,3,13,100,449604,-1
34213.294854508,1,14,100,448237,1
34213.792518048,1,15,100,447369,1
34214.129110686,1,16,100,451617,-1
34214.53753929,1,17,100,448703,-1
34215.106794908,1,18,100,446523,1
34215.638171184,4,17,100,448703,-1
34216.339742186,3,15,100,447369,1
34216.88458684,1,19,100,451321,-1
34217.726938461,1,20,100,446757,1
34218.539376953,4,10,100,450704,1
34218.991484797,4,14,100,448237,1
34219.807304814,3,16,100,451617,-1
34220.696574466,3,20,100,446757,1
34221.49137189,3,5,100,446789,1
34222.37768789,5,19,100,451321,-1
34222.803254301,1,21,100,450140,1
34223.192008066,5,21,100,450140,1
34223.541959946,1,22,100,450369,1
34224.531678761,3,18,100,446523,1
34225.420644317,1,23,100,450618,1
34225.891730254,1,24,100,450404,-1
34226.607926691,1,25,100,448092,1
34228.312474802,1,26,100,449499,1
34228.998766799,5,22,100,450369,1
34229.339343238,1,27,100,451067,-1
34229.989644534,1,28,100,450415,-1
34230.650903138,1,29,100,450277,1
34232.011651081,1,30,100,450523,1
34232.406228022,4,23,100,450618,1
34233.020761035,1,31,100,450953,1
34233.693243604,3,27,100,451067,-1
34234.453751241,1,32,100,451112,1
34235.074357072,1,33,100,454332,-1
34235.760734365,1,34,100,450602,1
34236.543162496,3,30,100,450523,1
34236.947294888,1,35,100,457513,-1
34237.688114364,1,36,100,452079,1
34238.424592453,1,37,100,453290,-1
34239.363388638,3,35,100,457513,-1
34240.715376041,3,26,100,449499,1
34241.662369443,4,29,100,450277,1
34243.383635075,3,36,100,452079,1
34244.319440369,5,28,100,450415,-1
34244.888229498,3,37,100,453290,-1
34245.497250841,1,38,100,451463,1
34245.993329594,1,39,100,450503,1
