34200.251633548,1,1,100,8815857,-1
34200.559444532,1,2,100,8822930,-1
34200.824455265,3,2,100,8822930,-1
34201.013921291,1,3,100,8824810,-1
34201.161066008,1,4,100,8822651,-1
34201.448742757,4,3,100,8824810,-1
34201.789573525,4,4,100,8822651,-1
34201.943479123,1,5,100,8841714,-1
34202.178286733,3,1,100,8815857,-1
34202.340124408,1,6,100,8868532,1
34202.636251331,4,6,100,8868532,1
34202.905850299,1,7,100,8871808,-1
34203.09415782,4,5,100,8841714,-1
34203.677959642,5,7,100,8871808,-1
34203.858381044,1,8,100,8853193,1
34204.128594074,1,9,100,8872552,-1
34204.266639437,1,10,100,8855567,1
34204.623423528,1,11,100,8861107,-1
34204.957773878,3,8,100,8853193,1
34205.210106497,1,12,100,8876191,-1
34205.529944385,3,9,100,8872552,-1
34205.805392545,5,11,100,8861107,-1
34205.959320631,1,13,100,8916813,-1
34206.305418852,1,14,100,8893026,1
34206.466520044,1,15,100,8897638,1
34206.693598358,3,14,100,8893026,1
34206.889712975,1,16,100,8925459,-1
34207.188912261,3,13,100,8916813,-1
34207.373565776,4,12,100,8876191,-1
34207.738030526,1,17,100,8884194,1
34208.078525153,4,15,100,8897638,1
34208.265237814,3,16,100,8925459,-1
34208.448511124,1,18,100,8865284,1
34209.533939089,1,19,100,8920354,1
34209.886573909,1,20,100,8935290,-1
34210.089476149,1,21,100,8929121,1
34210.284762877,3,17,100,8884194,1
34210.427283058,1,22,100,8940932,-1
34210.878355282,5,19,100,8920354,1
34211.113156248,1,23,100,8914023,1
34211.243334233,4,23,100,8914023,1
34211.529914405,5,20,100,8935290,-1
34211.892654314,3,10,100,8855567,1
34212.259933955,3,18,100,8865284,1
34212.497332139,3,21,100,8929121,1
34212.657153374,1,24,100,8900280,1
34212.856050803,1,25,100,8908488,-1
34213.210120868,3,24,100,8900280,1
34213.390066207,1,26,100,8904076,1
34213.59122116,3,25,100,8908488,-1
34213.97283436,1,27,100,8892406,1
34214.363079058,4,27,100,8892406,1
34214.73543398,3,22,100,8940932,-1
34214.955793899,4,26,100,8904076,1
34215.275098984,1,28,100,8881929,1
34215.555451663,4,28,100,8881929,1
34215.901787183,1,29,100,8888079,-1
34216.125926047,1,30,100,8904077,-1
34216.27306441,1,31,100,8905267,-1
34216.807214306,1,32,100,8884495,-1
34217.011047309,4,31,100,8905267,-1
34217.191694236,1,33,100,8874400,1
34217.547204016,1,34,100,8877467,1
34217.900396465,3,34,100,8877467,1
34218.1091941,1,35,100,8850790,-1
34218.258046584,3,32,100,8884495,-1
34218.601432524,1,36,100,8843379,1
34218.74448335,5,30,100,8904077,-1
34219.087170991,1,37,100,8827030,1
34219.559628459,1,38,100,8821459,-1
34219.712053191,3,36,100,8843379,1
34220.003453233,4,33,100,8874400,1
34220.648765273,1,39,100,8841592,1
34220.816305984,1,40,100,8813000,1
34221.126548734,4,39,100,8841592,1
34221.453577332,1,41,100,8801315,1
34221.606149902,3,40,100,8813000,1
34221.971627542,1,42,100,8785724,-1
34222.15957307,1,43,100,8787960,-1
34222.380824118,1,44,100,8771737,-1
34222.515834442,5,42,100,8785724,-1
34222.779668846,3,37,100,8827030,1
34223.061543108,4,41,100,8801315,1
34223.264326139,1,45,100,8742301,-1
34223.548736962,1,46,100,8720380,1
34223.778850658,1,47,200,8726057,-1
34224.019521479,3,43,100,8787960,-1
34224.355540082,1,48,100,8713121,1
34224.523089296,3,29,100,8888079,-1
34224.751566077,1,49,100,8694625,-1
34224.971716146,3,46,100,8720380,1
34225.151249552,1,50,100,8691584,-1
34225.309828044,4,48,100,8713121,1
34225.574837781,1,51,100,8698635,-1
34225.935986284,1,52,100,8707788,-1
34226.263607009,4,49,100,8694625,-1
34226.631080446,1,53,100,8725143,1
34226.818365009,1,54,100,8734792,-1
34227.124836946,4,52,100,8707788,-1
34227.409931356,5,38,100,8821459,-1
34227.670949312,3,50,100,8691584,-1
34228.25467921,1,55,100,8784397,-1
34228.581816528,1,56,100,8765721,-1
34228.899675215,1,57,100,8766066,1
34229.247713383,4,54,100,8734792,-1
34230.192952648,3,44,100,8771737,-1
34230.529775029,3,53,100,8725143,1
34230.819901006,1,58,100,8746658,-1
34231.327533214,1,59,100,8700172,-1
34231.598039032,3,57,100,8766066,1
34231.730500689,3,51,100,8698635,-1
34231.931063445,1,60,100,8734876,-1
34232.200482718,3,47,200,8726057,-1
34232.343316065,1,61,100,8749294,-1
34232.714185977,3,59,100,8700172,-1
34232.929713185,5,45,100,8742301,-1
34233.234341969,4,60,100,8734876,-1
34233.74626941,1,62,100,8739355,1
34233.89954987,3,61,100,8749294,-1
34234.231322556,3,58,100,8746658,-1
34234.573667402,1,63,100,8784739,1
34234.870580488,5,63,100,8784739,1
34235.05544398,1,64,100,8765366,-1
34235.427393163,1,65,100,8784180,-1
34235.815462196,3,65,100,8784180,-1
34236.331176578,1,66,100,8785740,-1
34236.539172928,3,35,100,8850790,-1
34236.678771473,4,64,100,8765366,-1
34237.025584443,1,67,100,8774021,1
34237.260625323,4,67,100,8774021,1
34237.835038655,1,68,100,8768135,1
34238.153275288,1,69,100,8797668,-1
34238.475405038,1,70,100,8820903,-1
34238.767706806,1,71,100,8832190,1
34239.101654004,3,56,100,8765721,-1
34239.403326594,1,72,100,8826734,-1
34239.960123427,4,69,100,8797668,-1
34240.27981773,5,71,100,8832190,1
34240.591084732,3,66,100,8785740,-1
34240.75551541,3,62,100,8739355,1
34241.045917212,1,73,100,8811617,-1
34241.587583844,1,74,100,8816512,1
34241.763312935,1,75,100,8853547,-1
34242.073520782,1,76,100,8841805,-1
34242.5606818,4,55,100,8784397,-1
34242.814558194,3,68,100,8768135,1
34243.523734021,4,70,100,8820903,-1
34243.760060732,1,77,100,8844190,-1
34243.917769463,4,72,100,8826734,-1
34244.224932912,3,76,100,8841805,-1
34244.544430738,1,78,100,8829444,-1
34245.119278692,4,74,100,8816512,1
34245.382720891,1,79,100,8797754,1
34245.71653477,3,78,100,8829444,-1
34246.06833283,1,80,200,8791235,1
34246.353437772,1,81,100,8802641,-1
34246.497028814,1,82,100,8807278,1
34246.972096896,4,79,100,8797754,1
34247.33963289,5,82,100,8807278,1
34247.605486322,3,73,100,8811617,-1
34247.788861134,3,75,100,8853547,-1
34248.066139795,3,77,100,8844190,-1
34248.311113662,3,81,100,8802641,-1
34248.666153606,1,83,100,8811662,1
34248.941897782,3,80,200,8791235,1
34249.279226126,1,84,100,8807949,-1
34249.533305072,3,83,100,8811662,1
34250.03161781,3,84,100,8807949,-1
34250.402791418,1,85,100,8820710,1
34250.676778096,4,85,100,8820710,1
34251.01246438,1,86,100,8817980,1
34251.386738565,1,87,100,8806435,-1
34251.585488941,1,88,100,8794112,1
34251.788955439,3,88,100,8794112,1
34252.093761056,1,89,100,8814886,1
34252.383190369,4,89,100,8814886,1
