34200.170943439,1,1,100,2469877,1
34200.461799278,3,1,100,2469877,1
34200.867685638,1,2,100,2468600,-1
34201.065230652,3,2,100,2468600,-1
34201.326545944,1,3,100,2468645,1
34201.542949572,3,3,100,2468645,1
34201.937735021,1,4,100,2480061,-1
34202.230069622,3,4,100,2480061,-1
34202.548322933,1,5,100,2481202,-1
34203.049102044,1,6,100,2469973,-1
34203.528580798,1,7,100,2468452,-1
34203.722307571,3,7,100,2468452,-1
34204.025547299,4,6,100,2469973,-1
34204.371700991,4,5,100,2481202,-1
34204.589211141,1,8,100,2464385,-1
34205.359798839,1,9,100,2458293,1
34205.956646529,3,9,100,2458293,1
34206.251607317,4,8,100,2464385,-1
34206.441177882,1,10,100,2456616,-1
34206.825706038,3,10,100,2456616,-1
34207.033066156,1,11,100,2453532,1
34207.247779095,1,12,100,2455392,1
34207.891453358,4,12,100,2455392,1
34208.078222856,1,13,100,2456209,-1
34208.440092255,1,14,100,2453550,1
34208.69750632,1,15,100,2463281,1
34209.508140797,4,13,100,2456209,-1
34209.874452381,1,16,100,2463088,1
34210.259475415,4,15,100,2463281,1
34210.597382377,1,17,100,2455764,-1
34210.85206884,5,17,100,2455764,-1
34211.025688775,3,14,100,2453550,1
34211.702341919,1,18,100,2459497,-1
34211.932134248,4,18,100,2459497,-1
34212.200575588,3,11,100,2453532,1
34212.439359699,1,19,100,2468919,-1
34212.647080445,1,20,100,2467697,1
34212.876517511,4,19,100,2468919,-1
34213.177159022,1,21,100,2476928,-1
34213.486343837,3,20,100,2467697,1
34213.787710792,5,16,100,2463088,1
34214.021196317,5,21,100,2476928,-1
34214.234512389,1,22,100,2479390,1
34214.592099421,5,22,100,2479390,1
34214.773407346,1,23,100,2488991,-1
34215.124847907,1,24,100,2492497,1
34215.371090077,1,25,100,2494456,-1
34215.698245748,3,24,100,2492497,1
34215.979386114,3,23,100,2488991,-1
34216.238129093,3,25,100,2494456,-1
34216.551609903,1,26,100,2499240,-1
34216.705296454,3,26,100,2499240,-1
34217.089135551,1,27,100,2493722,-1
34217.498861244,5,27,100,2493722,-1
34217.715153802,1,28,100,2496955,-1
34217.915096503,1,29,100,2505656,-1
34218.263293676,3,29,100,2505656,-1
34218.61680252,1,30,100,2509774,-1
34218.89901492,3,30,100,2509774,-1
34219.179714816,1,31,100,2518863,-1
34219.367517098,1,32,100,2514196,1
34219.611561394,1,33,100,2522696,-1
34220.013533565,3,32,100,2514196,1
34220.612266255,3,31,100,2518863,-1
34220.822893093,4,33,100,2522696,-1
34221.070021616,4,28,100,2496955,-1
34221.215778085,1,34,100,2528046,1
34221.397643838,1,35,100,2532584,1
34221.612974014,3,35,100,2532584,1
34221.936860219,1,36,100,2536927,1
34222.277530455,4,36,100,2536927,1
34222.633617969,3,34,100,2528046,1
34222.81546163,1,37,100,2543373,-1
34222.987120384,3,37,100,2543373,-1
34223.209760712,1,38,100,2552921,1
34223.366432241,3,38,100,2552921,1
34223.65082699,1,39,100,2553428,1
34224.052854909,3,39,100,2553428,1
34224.466456628,1,40,100,2547957,-1
34224.806277991,1,41,100,2536967,1
34225.112559172,3,40,100,2547957,-1
34225.440723778,1,42,100,2537220,1
34225.781310292,3,42,100,2537220,1
34226.101239877,3,41,100,2536967,1
34226.387835353,1,43,100,2542301,1
34226.770718271,4,43,100,2542301,1
34227.171690344,1,44,100,2532052,-1
34227.512058431,1,45,100,2527785,1
34227.75496346,4,44,100,2532052,-1
34227.957063991,3,45,100,2527785,1
34228.200468452,1,46,100,2544697,-1
34228.56741503,1,47,100,2539117,-1
34228.937374136,4,47,100,2539117,-1
34229.138933255,1,48,100,2522788,1
34229.493296908,3,48,100,2522788,1
34229.793310094,1,49,100,2530835,-1
34230.212001234,1,50,100,2520580,-1
34230.534440096,1,51,100,2516213,-1
34230.725114074,1,52,100,2509836,-1
34230.980978113,3,52,100,2509836,-1
34231.182083017,1,53,100,2511572,-1
34231.394041952,1,54,100,2502511,1
34231.591308746,1,55,100,2506987,-1
34231.738453073,1,56,100,2500153,1
34232.107293847,3,51,100,2516213,-1
34232.249912912,3,56,100,2500153,1
34232.520594137,1,57,100,2498977,-1
34233.118625607,3,50,100,2520580,-1
34233.487737526,3,53,100,2511572,-1
34233.805706241,5,54,100,2502511,1
34234.162863894,1,58,100,2504889,1
34234.509226301,3,58,100,2504889,1
34234.764703405,5,57,100,2498977,-1
34235.121995515,3,49,100,2530835,-1
34235.391641653,3,46,100,2544697,-1
34235.667562654,4,55,100,2506987,-1
34235.984389028,1,59,100,2500056,1
34236.291087689,5,59,100,2500056,1
34236.712769451,1,60,100,2502022,-1
34236.938785254,3,60,100,2502022,-1
34237.209580959,1,61,200,2494649,1
34237.575256174,1,62,100,2494618,-1
34237.831405497,3,62,100,2494618,-1
34238.257832158,1,63,100,2504072,-1
34238.518080557,1,64,100,2500742,-1
34238.734455844,1,65,100,2503557,1
34238.972921025,4,63,100,2504072,-1
34239.225785383,5,65,100,2503557,1
34239.594939353,4,64,100,2500742,-1
