34200.263957086,1,1,100,4748548,-1
34200.431013819,4,1,100,4748548,-1
34200.702951009,1,2,100,4751578,1
34200.853057065,1,3,100,4751567,1
34201.010464998,3,2,100,4751578,1
34201.231125534,4,3,100,4751567,1
34201.454604203,1,4,100,4751595,1
34201.55973995,1,5,100,4754003,1
34201.823516295,4,4,100,4751595,1
34201.96252861,4,5,100,4754003,1
34202.214133308,1,6,100,4755507,1
34202.452725724,1,7,100,4750434,1
34202.665157317,3,7,100,4750434,1
34202.820925377,1,8,100,4753008,1
34203.05834382,4,6,100,4755507,1
34203.572125381,5,8,100,4753008,1
34203.795811189,1,9,100,4759197,1
34203.954131249,4,9,100,4759197,1
34204.086082861,1,10,100,4766447,-1
34204.194080445,3,10,100,4766447,-1
34204.444767718,1,11,100,4761303,-1
34204.641192842,1,12,100,4763363,-1
34204.749931457,1,13,100,4763687,-1
34205.119375636,3,13,100,4763687,-1
34205.309579941,1,14,100,4762272,1
34205.514373134,1,15,100,4759271,1
34205.93675178,4,15,100,4759271,1
34206.17851289,1,16,100,4754277,1
34206.382629618,1,17,100,4756495,-1
34206.503013219,1,18,100,4757194,1
34206.745218549,5,16,100,4754277,1
34206.984391768,3,12,100,4763363,-1
34207.152884192,1,19,100,4754897,1
34207.317500444,5,19,100,4754897,1
34207.552097558,4,14,100,4762272,1
34207.748391429,5,17,100,4756495,-1
34207.999255872,4,18,100,4757194,1
34208.220210477,4,11,100,4761303,-1
34208.343421822,1,20,100,4759194,1
34208.574572259,3,20,100,4759194,1
34208.69912185,1,21,100,4758647,-1
34208.92751502,3,21,100,4758647,-1
34209.02924843,1,22,100,4759316,-1
34209.249547736,1,23,100,4762758,1
34209.731434335,3,22,100,4759316,-1
34209.948299489,1,24,100,4760662,-1
34210.555550022,1,25,100,4761258,-1
34210.790477397,4,23,100,4762758,1
34210.99411955,3,24,100,4760662,-1
34211.28658623,4,25,100,4761258,-1
34211.431868615,1,26,100,4759658,1
34211.593376527,1,27,100,4758728,1
34211.849086079,3,26,100,4759658,1
34212.118501619,1,28,100,4757248,-1
34212.231835058,1,29,100,4754261,1
34212.447355009,1,30,100,4755782,1
34212.782754726,1,31,100,4756194,1
34213.02709571,3,27,100,4758728,1
34213.207395953,1,32,100,4757744,1
34213.446847988,1,33,100,4756210,-1
34213.638712091,3,30,100,4755782,1
34213.810917033,4,29,100,4754261,1
34213.955509983,3,31,100,4756194,1
